SRC_Station_Name,SRC_STATION_ID,DEST_STATION_NAME,DEST_STATION_ID,OCT_ADT_FARE,OCT_STD_FARE,SINGLE_ADT_FARE,OCT_CON_CHILD_FARE,OCT_CON_ELDERLY_FARE,OCT_CON_PWD_FARE,SINGLE_CON_CHILD_FARE,SINGLE_CON_ELDERLY_FARE
Fanling,74,Tin Shui Wai,118,23.8,12.9,26,12.9,2,2,14.5,14.5
Fanling,74,Siu Hong,119,23.8,12.9,26,12.9,2,2,14.5,14.5
Fanling,74,Tuen Mun,120,23.8,12.9,26,12.9,2,2,14.5,14.5
Sheung Shui,75,Central,1,21,11,24,11,2,2,12.5,12.5
Sheung Shui,75,Admiralty,2,21,11,24,11,2,2,12.5,12.5
Sheung Shui,75,Tsim Sha Tsui,3,14.2,6.9,15,6.9,2,2,7.5,7.5
Sheung Shui,75,Jordan,4,14.2,6.9,15,6.9,2,2,7.5,7.5
Sheung Shui,75,Yau Ma Tei,5,12.9,6.7,14.5,6.7,2,2,7,7
Sheung Shui,75,Mong Kok,6,12.9,6.7,14.5,6.7,2,2,7,7
Sheung Shui,75,Shek Kip Mei,7,11.9,6.7,14,6.7,2,2,7,7
Sheung Shui,75,Kowloon Tong,8,10.5,5.1,12,5.1,2,2,5.5,5.5
Sheung Shui,75,Lok Fu,9,11.9,6.7,14,6.7,2,2,7,7
Sheung Shui,75,Wong Tai Sin,10,11.9,6.7,14,6.7,2,2,7,7
Sheung Shui,75,Diamond Hill,11,12.9,6.7,14.5,6.7,2,2,7,7
Sheung Shui,75,Choi Hung,12,12.9,6.7,14.5,6.7,2,2,7,7
Sheung Shui,75,Kowloon Bay,13,14.3,7.2,15.5,7.2,2,2,7.5,7.5
Sheung Shui,75,Ngau Tau Kok,14,14.3,7.2,15.5,7.2,2,2,7.5,7.5
Sheung Shui,75,Kwun Tong,15,14.3,7.2,15.5,7.2,2,2,7.5,7.5
Sheung Shui,75,Prince Edward,16,11.9,6.7,14,6.7,2,2,7,7
Sheung Shui,75,Sham Shui Po,17,11.9,6.7,14,6.7,2,2,7,7
Sheung Shui,75,Cheung Sha Wan,18,12.9,6.7,14.5,6.7,2,2,7,7
Sheung Shui,75,Lai Chi Kok,19,12.9,6.7,14.5,6.7,2,2,7,7
Sheung Shui,75,Mei Foo,20,14.3,7.2,15.5,7.2,2,2,7.5,7.5
Sheung Shui,75,Lai King,21,14.3,7.2,15.5,7.2,2,2,7.5,7.5
Sheung Shui,75,Kwai Fong,22,16.5,8.2,18.5,8.2,2,2,9.5,9.5
Sheung Shui,75,Kwai Hing,23,16.5,8.2,18.5,8.2,2,2,9.5,9.5
Sheung Shui,75,Tai Wo Hau,24,16.5,8.2,18.5,8.2,2,2,9.5,9.5
Sheung Shui,75,Tsuen Wan,25,16.5,8.2,18.5,8.2,2,2,9.5,9.5
Sheung Shui,75,Sheung Wan,26,21,11,24,11,2,2,12.5,12.5
Sheung Shui,75,Wan Chai,27,21,11,24,11,2,2,12.5,12.5
Sheung Shui,75,Causeway Bay,28,21,11,24,11,2,2,12.5,12.5
Sheung Shui,75,Tin Hau,29,23.3,11.7,26,11.7,2,2,13,13
Sheung Shui,75,Fortress Hill,30,23.3,11.7,26,11.7,2,2,13,13
Sheung Shui,75,North Point,31,23.3,11.7,26,11.7,2,2,13,13
Sheung Shui,75,Quarry Bay,32,23.3,11.7,26,11.7,2,2,13,13
Sheung Shui,75,Tai Koo,33,23.3,11.7,26,11.7,2,2,13,13
Sheung Shui,75,Sai Wan Ho,34,23.3,11.7,26,11.7,2,2,13,13
Sheung Shui,75,Shau Kei Wan,35,23.3,11.7,26,11.7,2,2,13,13
Sheung Shui,75,Heng Fa Chuen,36,23.3,11.7,26,11.7,2,2,13,13
Sheung Shui,75,Chai Wan,37,23.3,11.7,26,11.7,2,2,13,13
Sheung Shui,75,Lam Tin,38,16.5,8.2,18.5,8.2,2,2,9.5,9.5
Sheung Shui,75,Hong Kong,39,21,11,24,11,2,2,12.5,12.5
Sheung Shui,75,Kowloon,40,14.3,7.2,15,7.2,2,2,7.5,7.5
Sheung Shui,75,Olympic,41,12.9,6.7,14.5,6.7,2,2,7,7
Sheung Shui,75,Tsing Yi,42,16.5,8.2,18.5,8.2,2,2,9.5,9.5
Sheung Shui,75,Tung Chung,43,26.9,14.1,29.5,14.1,2,2,15,15
Sheung Shui,75,Yau Tong,48,16.5,8.2,18.5,8.2,2,2,9.5,9.5
Sheung Shui,75,Tiu Keng Leng,49,16.5,8.2,18.5,8.2,2,2,9.5,9.5
Sheung Shui,75,Tseung Kwan O,50,18.3,8.7,20.5,8.7,2,2,9.5,9.5
Sheung Shui,75,Hang Hau,51,18.3,8.7,20.5,8.7,2,2,9.5,9.5
Sheung Shui,75,Po Lam,52,18.3,8.7,20.5,8.7,2,2,9.5,9.5
Sheung Shui,75,Nam Cheong,53,11.9,6.7,14,6.7,2,2,7,7
Sheung Shui,75,Sunny Bay,54,24.1,12.6,26.5,12.6,2,2,14,14
Sheung Shui,75,Disneyland Resort,55,30.2,15.7,32.5,15.7,2,2,16.5,16.5
Sheung Shui,75,LOHAS Park,57,18.3,8.7,20.5,8.7,2,2,9.5,9.5
Sheung Shui,75,Hung Hom,64,10.6,5.1,12,5.1,2,2,5.5,5.5
Sheung Shui,75,Mong Kok East,65,10.6,5.1,12,5.1,2,2,5.5,5.5
Sheung Shui,75,Tai Wai,67,7.3,3.6,7.5,3.6,2,2,4,4
Sheung Shui,75,Sha Tin,68,7.3,3.6,7.5,3.6,2,2,4,4
Sheung Shui,75,Fo Tan,69,7.3,3.6,7.5,3.6,2,2,4,4
Sheung Shui,75,Racecourse,70,11.6,5.6,13,5.6,2,2,6,6
Sheung Shui,75,University,71,6.2,3,6.5,3,2,2,3.5,3.5
Sheung Shui,75,Tai Po Market,72,4.4,2.1,4.5,2.1,2,2,2.5,2.5
Sheung Shui,75,Tai Wo,73,4.4,2.1,4.5,2.1,2,2,2.5,2.5
Sheung Shui,75,Fanling,74,3.8,1.4,4,1.4,1.4,1.4,1.5,1.5
Sheung Shui,75,Sheung Shui,75,0,0,0,0,0,0,0,0
Sheung Shui,75,Lo Wu,76,25.1,25.1,26.5,12.6,12.6,12.6,14.5,14.5
Sheung Shui,75,Lok Ma Chau,78,25.1,25.1,26.5,12.6,12.6,12.6,14.5,14.5
Sheung Shui,75,East Tsim Sha Tsui,80,14.2,6.9,15,6.9,2,2,7.5,7.5
Sheung Shui,75,Sai Ying Pun,81,21,11,24,11,2,2,12.5,12.5
Sheung Shui,75,HKU,82,23.3,11.7,26,11.7,2,2,13,13
Sheung Shui,75,Kennedy Town,83,23.3,11.7,26,11.7,2,2,13,13
Sheung Shui,75,Ho Man Tin,84,14.2,6.9,15,6.9,2,2,7.5,7.5
Sheung Shui,75,Whampoa,85,14.2,6.9,15,6.9,2,2,7.5,7.5
Sheung Shui,75,Ocean Park,86,23.3,11.7,26,11.7,2,2,13,13
Sheung Shui,75,Wong Chuk Hang,87,23.3,11.7,26,11.7,2,2,13,13
Sheung Shui,75,Lei Tung,88,23.3,11.7,26,11.7,2,2,13,13
Sheung Shui,75,South Horizons,89,23.3,11.7,26,11.7,2,2,13,13
Sheung Shui,75,Hin Keng,90,7.3,3.6,7.5,3.6,2,2,4,4
Sheung Shui,75,Kai Tak,91,12.9,6.7,14.5,6.7,2,2,7,7
Sheung Shui,75,Sung Wong Toi,92,14.2,6.9,15,6.9,2,2,7.5,7.5
Sheung Shui,75,To Kwa Wan,93,14.2,6.9,15,6.9,2,2,7.5,7.5
Sheung Shui,75,Exhibition Centre,94,21,11,24,11,2,2,12.5,12.5
Sheung Shui,75,Che Kung Temple,96,7.3,3.6,7.5,3.6,2,2,4,4
Sheung Shui,75,Sha Tin Wai,97,7.3,3.6,7.5,3.6,2,2,4,4
Sheung Shui,75,City One,98,7.3,3.6,7.5,3.6,2,2,4,4
Sheung Shui,75,Shek Mun,99,7.3,3.6,7.5,3.6,2,2,4,4
Sheung Shui,75,Tai Shui Hang,100,7.3,3.6,7.5,3.6,2,2,4,4
Sheung Shui,75,Heng On,101,7.3,3.6,7.5,3.6,2,2,4,4
Sheung Shui,75,Ma On Shan,102,7.3,3.6,7.5,3.6,2,2,4,4
Sheung Shui,75,Wu Kai Sha,103,7.3,3.6,7.5,3.6,2,2,4,4
Sheung Shui,75,Austin,111,14.4,7.3,15,7.3,2,2,7.5,7.5
Sheung Shui,75,Tsuen Wan West,114,14.4,7.7,15.5,7.7,2,2,9,9
Sheung Shui,75,Kam Sheung Road,115,22.8,12.4,25,12.4,2,2,14,14
Sheung Shui,75,Yuen Long,116,23.8,12.9,26,12.9,2,2,14.5,14.5
Sheung Shui,75,Long Ping,117,23.8,12.9,26,12.9,2,2,14.5,14.5
Sheung Shui,75,Tin Shui Wai,118,23.8,12.9,26,12.9,2,2,14.5,14.5
Sheung Shui,75,Siu Hong,119,23.8,12.9,26,12.9,2,2,14.5,14.5
Sheung Shui,75,Tuen Mun,120,23.8,12.9,26,12.9,2,2,14.5,14.5
Lo Wu,76,Central,1,49.6,43.8,53,24.8,24.8,24.8,26,26
Lo Wu,76,Admiralty,2,49.6,43.8,53,24.8,24.8,24.8,26,26
Lo Wu,76,Tsim Sha Tsui,3,42.2,41.7,44,21.1,21.1,21.1,21.5,21.5
Lo Wu,76,Jordan,4,44.4,41.6,47,22.5,22.5,22.5,23.5,23.5
Lo Wu,76,Yau Ma Tei,5,43.2,41,45.5,21.9,21.9,21.9,23.5,23.5
Lo Wu,76,Mong Kok,6,43.2,41,45.5,21.9,21.9,21.9,23.5,23.5
Lo Wu,76,Shek Kip Mei,7,42.3,41,44.5,21.9,21.9,21.9,23.5,23.5
Lo Wu,76,Kowloon Tong,8,39.6,39.6,42.5,20.2,20.2,20.2,21,21
Lo Wu,76,Lok Fu,9,42.3,41,44.5,21.9,21.9,21.9,23.5,23.5
Lo Wu,76,Wong Tai Sin,10,42.3,41,44.5,21.9,21.9,21.9,23.5,23.5
Lo Wu,76,Diamond Hill,11,43.2,41,45.5,21.9,21.9,21.9,23.5,23.5
Lo Wu,76,Choi Hung,12,43.2,41,45.5,21.9,21.9,21.9,23.5,23.5
Lo Wu,76,Kowloon Bay,13,44.4,41.6,47,22.5,22.5,22.5,23.5,23.5
Lo Wu,76,Ngau Tau Kok,14,44.4,41.6,47,22.5,22.5,22.5,23.5,23.5
Lo Wu,76,Kwun Tong,15,44.4,41.6,47,22.5,22.5,22.5,23.5,23.5
Lo Wu,76,Prince Edward,16,42.3,41,44.5,21.9,21.9,21.9,23.5,23.5
Lo Wu,76,Sham Shui Po,17,42.3,41,44.5,21.9,21.9,21.9,23.5,23.5
Lo Wu,76,Cheung Sha Wan,18,43.2,41,45.5,21.9,21.9,21.9,23.5,23.5
Lo Wu,76,Lai Chi Kok,19,43.2,41,45.5,21.9,21.9,21.9,23.5,23.5
Lo Wu,76,Mei Foo,20,44.4,41.6,47,22.5,22.5,22.5,23.5,23.5
Lo Wu,76,Lai King,21,44.4,41.6,47,22.5,22.5,22.5,23.5,23.5
Lo Wu,76,Kwai Fong,22,45.9,42.2,49.5,23.2,23.2,23.2,25,25
Lo Wu,76,Kwai Hing,23,45.9,42.2,49.5,23.2,23.2,23.2,25,25
Lo Wu,76,Tai Wo Hau,24,45.9,42.2,49.5,23.2,23.2,23.2,25,25
Lo Wu,76,Tsuen Wan,25,45.9,42.2,49.5,23.2,23.2,23.2,25,25
Lo Wu,76,Sheung Wan,26,49.6,43.8,53,24.8,24.8,24.8,26,26
Lo Wu,76,Wan Chai,27,49.6,43.8,53,24.8,24.8,24.8,26,26
Lo Wu,76,Causeway Bay,28,49.6,43.8,53,24.8,24.8,24.8,26,26
Lo Wu,76,Tin Hau,29,51.8,44.5,54,25.8,25.8,25.8,26.5,26.5
Lo Wu,76,Fortress Hill,30,51.8,44.5,54,25.8,25.8,25.8,26.5,26.5
Lo Wu,76,North Point,31,51.8,44.5,54,25.8,25.8,25.8,26.5,26.5
Lo Wu,76,Quarry Bay,32,51.8,44.5,54,25.8,25.8,25.8,26.5,26.5
Lo Wu,76,Tai Koo,33,51.8,44.5,54,25.8,25.8,25.8,26.5,26.5
Lo Wu,76,Sai Wan Ho,34,51.8,44.5,54,25.8,25.8,25.8,26.5,26.5
Lo Wu,76,Shau Kei Wan,35,51.8,44.5,54,25.8,25.8,25.8,26.5,26.5
Lo Wu,76,Heng Fa Chuen,36,51.8,44.5,54,25.8,25.8,25.8,26.5,26.5
Lo Wu,76,Chai Wan,37,51.8,44.5,54,25.8,25.8,25.8,26.5,26.5
Lo Wu,76,Lam Tin,38,45.9,42.2,49.5,23.2,23.2,23.2,25,25
Lo Wu,76,Hong Kong,39,49.6,43.8,53,24.8,24.8,24.8,26,26
Lo Wu,76,Kowloon,40,44.4,41.6,47,22.5,22.5,22.5,23.5,23.5
Lo Wu,76,Olympic,41,43.2,41,45.5,21.9,21.9,21.9,23.5,23.5
Lo Wu,76,Tsing Yi,42,45.9,42.2,49.5,23.2,23.2,23.2,25,25
Lo Wu,76,Tung Chung,43,54.7,46.3,59,27.4,27.4,27.4,29,29
Lo Wu,76,Yau Tong,48,45.9,42.2,49.5,23.2,23.2,23.2,25,25
Lo Wu,76,Tiu Keng Leng,49,45.9,42.2,49.5,23.2,23.2,23.2,25,25
Lo Wu,76,Tseung Kwan O,50,47.7,42.5,50.5,23.5,23.5,23.5,25,25
Lo Wu,76,Hang Hau,51,47.7,42.5,50.5,23.5,23.5,23.5,25,25
Lo Wu,76,Po Lam,52,47.7,42.5,50.5,23.5,23.5,23.5,25,25
Lo Wu,76,Nam Cheong,53,42.3,41,44.5,21.9,21.9,21.9,23.5,23.5
Lo Wu,76,Sunny Bay,54,51.9,44.9,55.5,26.1,26.1,26.1,27.5,27.5
Lo Wu,76,Disneyland Resort,55,57.8,47.9,62.5,28.8,28.8,28.8,31,31
Lo Wu,76,LOHAS Park,57,47.7,42.5,50.5,23.5,23.5,23.5,25,25
Lo Wu,76,Hung Hom,64,39.7,39.7,42.5,20.3,20.3,20.3,21,21
Lo Wu,76,Mong Kok East,65,39.7,39.7,42.5,20.3,20.3,20.3,21,21
Lo Wu,76,Tai Wai,67,31.5,31.5,33.5,16,16,16,16.5,16.5
Lo Wu,76,Sha Tin,68,31.5,31.5,33.5,16,16,16,16.5,16.5
Lo Wu,76,Fo Tan,69,28.9,28.9,30.5,14.6,14.6,14.6,15.5,15.5
Lo Wu,76,Racecourse,70,26.8,26.8,28.5,13.3,13.3,13.3,14.5,14.5
Lo Wu,76,University,71,28.7,28.7,29.5,14.4,14.4,14.4,15.5,15.5
Lo Wu,76,Tai Po Market,72,27.3,27.3,28.5,13.6,13.6,13.6,14.5,14.5
Lo Wu,76,Tai Wo,73,27.3,27.3,28.5,13.6,13.6,13.6,14.5,14.5
Lo Wu,76,Fanling,74,25.1,25.1,26.5,12.6,12.6,12.6,14.5,14.5
Lo Wu,76,Sheung Shui,75,25.1,25.1,26.5,12.6,12.6,12.6,14.5,14.5
Lo Wu,76,Lo Wu,76,0,0,0,0,0,0,0,0
Lo Wu,76,Lok Ma Chau,78,25.1,25.1,26.5,12.6,12.6,12.6,14.5,14.5
Lo Wu,76,East Tsim Sha Tsui,80,42.2,41.7,44,21.1,21.1,21.1,21.5,21.5
Lo Wu,76,Sai Ying Pun,81,49.6,43.8,53,24.8,24.8,24.8,26,26
Lo Wu,76,HKU,82,51.8,44.5,54,25.8,25.8,25.8,26.5,26.5
Lo Wu,76,Kennedy Town,83,51.8,44.5,54,25.8,25.8,25.8,26.5,26.5
Lo Wu,76,Ho Man Tin,84,44.4,41.6,47,22.5,22.5,22.5,23.5,23.5
Lo Wu,76,Whampoa,85,44.4,41.6,47,22.5,22.5,22.5,23.5,23.5
Lo Wu,76,Ocean Park,86,51.8,44.5,54,25.8,25.8,25.8,26.5,26.5
Lo Wu,76,Wong Chuk Hang,87,51.8,44.5,54,25.8,25.8,25.8,26.5,26.5
Lo Wu,76,Lei Tung,88,51.8,44.5,54,25.8,25.8,25.8,26.5,26.5
Lo Wu,76,South Horizons,89,51.8,44.5,54,25.8,25.8,25.8,26.5,26.5
Lo Wu,76,Hin Keng,90,31.5,31.5,33.5,16,16,16,16.5,16.5
Lo Wu,76,Kai Tak,91,43.2,41,45.5,21.9,21.9,21.9,23.5,23.5
Lo Wu,76,Sung Wong Toi,92,44.4,41.6,47,22.5,22.5,22.5,23.5,23.5
Lo Wu,76,To Kwa Wan,93,44.4,41.6,47,22.5,22.5,22.5,23.5,23.5
Lo Wu,76,Exhibition Centre,94,49.6,43.8,53,24.8,24.8,24.8,26,26
Lo Wu,76,Che Kung Temple,96,31.5,31.5,33.5,16,16,16,16.5,16.5
Lo Wu,76,Sha Tin Wai,97,31.5,31.5,33.5,16,16,16,16.5,16.5
Lo Wu,76,City One,98,31.5,31.5,33.5,16,16,16,16.5,16.5
Lo Wu,76,Shek Mun,99,31.5,31.5,33.5,16,16,16,16.5,16.5
Lo Wu,76,Tai Shui Hang,100,31.5,31.5,33.5,16,16,16,16.5,16.5
Lo Wu,76,Heng On,101,31.5,31.5,33.5,16,16,16,16.5,16.5
Lo Wu,76,Ma On Shan,102,31.5,31.5,33.5,16,16,16,16.5,16.5
Lo Wu,76,Wu Kai Sha,103,31.5,31.5,33.5,16,16,16,16.5,16.5
Lo Wu,76,Austin,111,44.5,41.7,47,22.6,22.6,22.6,23.5,23.5
Lo Wu,76,Tsuen Wan West,114,46.3,44.5,49.5,23.7,23.7,23.7,25,25
Lo Wu,76,Kam Sheung Road,115,54.8,53,58,28,28,28,29,29
Lo Wu,76,Yuen Long,116,56.3,54.8,59.5,28.8,28.8,28.8,30.5,30.5
Lo Wu,76,Long Ping,117,56.3,54.8,59.5,28.8,28.8,28.8,30.5,30.5
Lo Wu,76,Tin Shui Wai,118,56.3,54.8,59.5,28.8,28.8,28.8,30.5,30.5
Lo Wu,76,Siu Hong,119,56.3,54.8,59.5,28.8,28.8,28.8,30.5,30.5
Lo Wu,76,Tuen Mun,120,56.3,54.8,59.5,28.8,28.8,28.8,30.5,30.5
Lok Ma Chau,78,Central,1,49.6,43.8,53,24.8,24.8,24.8,26,26
Lok Ma Chau,78,Admiralty,2,49.6,43.8,53,24.8,24.8,24.8,26,26
Lok Ma Chau,78,Tsim Sha Tsui,3,42.2,41.7,44,21.1,21.1,21.1,21.5,21.5
Lok Ma Chau,78,Jordan,4,44.4,41.6,47,22.5,22.5,22.5,23.5,23.5
Lok Ma Chau,78,Yau Ma Tei,5,43.2,41,45.5,21.9,21.9,21.9,23.5,23.5
Lok Ma Chau,78,Mong Kok,6,43.2,41,45.5,21.9,21.9,21.9,23.5,23.5
Lok Ma Chau,78,Shek Kip Mei,7,42.3,41,44.5,21.9,21.9,21.9,23.5,23.5
Lok Ma Chau,78,Kowloon Tong,8,39.6,39.6,42.5,20.2,20.2,20.2,21,21
Lok Ma Chau,78,Lok Fu,9,42.3,41,44.5,21.9,21.9,21.9,23.5,23.5
Lok Ma Chau,78,Wong Tai Sin,10,42.3,41,44.5,21.9,21.9,21.9,23.5,23.5
Lok Ma Chau,78,Diamond Hill,11,43.2,41,45.5,21.9,21.9,21.9,23.5,23.5
Lok Ma Chau,78,Choi Hung,12,43.2,41,45.5,21.9,21.9,21.9,23.5,23.5
Lok Ma Chau,78,Kowloon Bay,13,44.4,41.6,47,22.5,22.5,22.5,23.5,23.5
Lok Ma Chau,78,Ngau Tau Kok,14,44.4,41.6,47,22.5,22.5,22.5,23.5,23.5
Lok Ma Chau,78,Kwun Tong,15,44.4,41.6,47,22.5,22.5,22.5,23.5,23.5
Lok Ma Chau,78,Prince Edward,16,42.3,41,44.5,21.9,21.9,21.9,23.5,23.5
Lok Ma Chau,78,Sham Shui Po,17,42.3,41,44.5,21.9,21.9,21.9,23.5,23.5
Lok Ma Chau,78,Cheung Sha Wan,18,43.2,41,45.5,21.9,21.9,21.9,23.5,23.5
Lok Ma Chau,78,Lai Chi Kok,19,43.2,41,45.5,21.9,21.9,21.9,23.5,23.5
Lok Ma Chau,78,Mei Foo,20,44.4,41.6,47,22.5,22.5,22.5,23.5,23.5
Lok Ma Chau,78,Lai King,21,44.4,41.6,47,22.5,22.5,22.5,23.5,23.5
Lok Ma Chau,78,Kwai Fong,22,45.9,42.2,49.5,23.2,23.2,23.2,25,25
Lok Ma Chau,78,Kwai Hing,23,45.9,42.2,49.5,23.2,23.2,23.2,25,25
Lok Ma Chau,78,Tai Wo Hau,24,45.9,42.2,49.5,23.2,23.2,23.2,25,25
Lok Ma Chau,78,Tsuen Wan,25,45.9,42.2,49.5,23.2,23.2,23.2,25,25
Lok Ma Chau,78,Sheung Wan,26,49.6,43.8,53,24.8,24.8,24.8,26,26
Lok Ma Chau,78,Wan Chai,27,49.6,43.8,53,24.8,24.8,24.8,26,26
Lok Ma Chau,78,Causeway Bay,28,49.6,43.8,53,24.8,24.8,24.8,26,26
Lok Ma Chau,78,Tin Hau,29,51.8,44.5,54,25.8,25.8,25.8,26.5,26.5
Lok Ma Chau,78,Fortress Hill,30,51.8,44.5,54,25.8,25.8,25.8,26.5,26.5
Lok Ma Chau,78,North Point,31,51.8,44.5,54,25.8,25.8,25.8,26.5,26.5
Lok Ma Chau,78,Quarry Bay,32,51.8,44.5,54,25.8,25.8,25.8,26.5,26.5
Lok Ma Chau,78,Tai Koo,33,51.8,44.5,54,25.8,25.8,25.8,26.5,26.5
Lok Ma Chau,78,Sai Wan Ho,34,51.8,44.5,54,25.8,25.8,25.8,26.5,26.5
Lok Ma Chau,78,Shau Kei Wan,35,51.8,44.5,54,25.8,25.8,25.8,26.5,26.5
Lok Ma Chau,78,Heng Fa Chuen,36,51.8,44.5,54,25.8,25.8,25.8,26.5,26.5
Lok Ma Chau,78,Chai Wan,37,51.8,44.5,54,25.8,25.8,25.8,26.5,26.5
Lok Ma Chau,78,Lam Tin,38,45.9,42.2,49.5,23.2,23.2,23.2,25,25
Lok Ma Chau,78,Hong Kong,39,49.6,43.8,53,24.8,24.8,24.8,26,26
Lok Ma Chau,78,Kowloon,40,44.4,41.6,47,22.5,22.5,22.5,23.5,23.5
Lok Ma Chau,78,Olympic,41,43.2,41,45.5,21.9,21.9,21.9,23.5,23.5
Lok Ma Chau,78,Tsing Yi,42,45.9,42.2,49.5,23.2,23.2,23.2,25,25
Lok Ma Chau,78,Tung Chung,43,54.7,46.3,59,27.4,27.4,27.4,29,29
Lok Ma Chau,78,Yau Tong,48,45.9,42.2,49.5,23.2,23.2,23.2,25,25
Lok Ma Chau,78,Tiu Keng Leng,49,45.9,42.2,49.5,23.2,23.2,23.2,25,25
Lok Ma Chau,78,Tseung Kwan O,50,47.7,42.5,50.5,23.5,23.5,23.5,25,25
Lok Ma Chau,78,Hang Hau,51,47.7,42.5,50.5,23.5,23.5,23.5,25,25
Lok Ma Chau,78,Po Lam,52,47.7,42.5,50.5,23.5,23.5,23.5,25,25
Lok Ma Chau,78,Nam Cheong,53,42.3,41,44.5,21.9,21.9,21.9,23.5,23.5
Lok Ma Chau,78,Sunny Bay,54,51.9,44.9,55.5,26.1,26.1,26.1,27.5,27.5
Lok Ma Chau,78,Disneyland Resort,55,57.8,47.9,62.5,28.8,28.8,28.8,31,31
Lok Ma Chau,78,LOHAS Park,57,47.7,42.5,50.5,23.5,23.5,23.5,25,25
Lok Ma Chau,78,Hung Hom,64,39.7,39.7,42.5,20.3,20.3,20.3,21,21
Lok Ma Chau,78,Mong Kok East,65,39.7,39.7,42.5,20.3,20.3,20.3,21,21
Lok Ma Chau,78,Tai Wai,67,31.5,31.5,33.5,16,16,16,16.5,16.5
Lok Ma Chau,78,Sha Tin,68,31.5,31.5,33.5,16,16,16,16.5,16.5
Lok Ma Chau,78,Fo Tan,69,28.9,28.9,30.5,14.6,14.6,14.6,15.5,15.5
Lok Ma Chau,78,Racecourse,70,26.8,26.8,28.5,13.3,13.3,13.3,14.5,14.5
Lok Ma Chau,78,University,71,28.7,28.7,29.5,14.4,14.4,14.4,15.5,15.5
Lok Ma Chau,78,Tai Po Market,72,27.3,27.3,28.5,13.6,13.6,13.6,14.5,14.5
Lok Ma Chau,78,Tai Wo,73,27.3,27.3,28.5,13.6,13.6,13.6,14.5,14.5
Lok Ma Chau,78,Fanling,74,25.1,25.1,26.5,12.6,12.6,12.6,14.5,14.5
Lok Ma Chau,78,Sheung Shui,75,25.1,25.1,26.5,12.6,12.6,12.6,14.5,14.5
Lok Ma Chau,78,Lo Wu,76,25.1,25.1,26.5,12.6,12.6,12.6,14.5,14.5
Lok Ma Chau,78,Lok Ma Chau,78,0,0,0,0,0,0,0,0
Lok Ma Chau,78,East Tsim Sha Tsui,80,42.2,41.7,44,21.1,21.1,21.1,21.5,21.5
Lok Ma Chau,78,Sai Ying Pun,81,49.6,43.8,53,24.8,24.8,24.8,26,26
Lok Ma Chau,78,HKU,82,51.8,44.5,54,25.8,25.8,25.8,26.5,26.5
Lok Ma Chau,78,Kennedy Town,83,51.8,44.5,54,25.8,25.8,25.8,26.5,26.5
Lok Ma Chau,78,Ho Man Tin,84,44.4,41.6,47,22.5,22.5,22.5,23.5,23.5
Lok Ma Chau,78,Whampoa,85,44.4,41.6,47,22.5,22.5,22.5,23.5,23.5
Lok Ma Chau,78,Ocean Park,86,51.8,44.5,54,25.8,25.8,25.8,26.5,26.5
Lok Ma Chau,78,Wong Chuk Hang,87,51.8,44.5,54,25.8,25.8,25.8,26.5,26.5
Lok Ma Chau,78,Lei Tung,88,51.8,44.5,54,25.8,25.8,25.8,26.5,26.5
Lok Ma Chau,78,South Horizons,89,51.8,44.5,54,25.8,25.8,25.8,26.5,26.5
Lok Ma Chau,78,Hin Keng,90,31.5,31.5,33.5,16,16,16,16.5,16.5
Lok Ma Chau,78,Kai Tak,91,43.2,41,45.5,21.9,21.9,21.9,23.5,23.5
Lok Ma Chau,78,Sung Wong Toi,92,44.4,41.6,47,22.5,22.5,22.5,23.5,23.5
Lok Ma Chau,78,To Kwa Wan,93,44.4,41.6,47,22.5,22.5,22.5,23.5,23.5
Lok Ma Chau,78,Exhibition Centre,94,49.6,43.8,53,24.8,24.8,24.8,26,26
Lok Ma Chau,78,Che Kung Temple,96,31.5,31.5,33.5,16,16,16,16.5,16.5
Lok Ma Chau,78,Sha Tin Wai,97,31.5,31.5,33.5,16,16,16,16.5,16.5
Lok Ma Chau,78,City One,98,31.5,31.5,33.5,16,16,16,16.5,16.5
Lok Ma Chau,78,Shek Mun,99,31.5,31.5,33.5,16,16,16,16.5,16.5
Lok Ma Chau,78,Tai Shui Hang,100,31.5,31.5,33.5,16,16,16,16.5,16.5
Lok Ma Chau,78,Heng On,101,31.5,31.5,33.5,16,16,16,16.5,16.5
Lok Ma Chau,78,Ma On Shan,102,31.5,31.5,33.5,16,16,16,16.5,16.5
Lok Ma Chau,78,Wu Kai Sha,103,31.5,31.5,33.5,16,16,16,16.5,16.5
Lok Ma Chau,78,Austin,111,44.5,41.7,47,22.6,22.6,22.6,23.5,23.5
Lok Ma Chau,78,Tsuen Wan West,114,46.3,44.5,49.5,23.7,23.7,23.7,25,25
Lok Ma Chau,78,Kam Sheung Road,115,54.8,53,58,28,28,28,29,29
Lok Ma Chau,78,Yuen Long,116,56.3,54.8,59.5,28.8,28.8,28.8,30.5,30.5
Lok Ma Chau,78,Long Ping,117,56.3,54.8,59.5,28.8,28.8,28.8,30.5,30.5
Lok Ma Chau,78,Tin Shui Wai,118,56.3,54.8,59.5,28.8,28.8,28.8,30.5,30.5
Lok Ma Chau,78,Siu Hong,119,56.3,54.8,59.5,28.8,28.8,28.8,30.5,30.5
Lok Ma Chau,78,Tuen Mun,120,56.3,54.8,59.5,28.8,28.8,28.8,30.5,30.5
